test,year,school,county,city,math,reading,writing,english,science,total
ACT,2015,WEST HARDIN,hardin,BEAUMONT,NA,19,NA,17.8,17.2,18
ACT,2015,WEST MESQUITE,dallas,RICHARDSON,19,NA,NA,16.1,18.7,17.9
ACT,2015,WEST ORANGE-STARK,orange,BEAUMONT,NA,NA,NA,12.7,13.3,13.9
ACT,2015,WEST OSO,nueces,CORPUS CHRISTI,NA,NA,NA,14.2,16.4,16.1
ACT,2015,WEST RUSK,rusk,KILGORE,NA,NA,NA,17.4,18.9,18.8
ACT,2015,WEST SABINE,sabine,KILGORE,NA,19,NA,17.5,20.5,18.7
ACT,2015,WEST TEXAS,hutchinson,AMARILLO,NA,NA,NA,19.3,21,20.9
ACT,2015,WESTBROOK SCHOOL,mitchell,ABILENE,NA,NA,NA,18,18.2,18.3
ACT,2015,WESTBURY,harris,HOUSTON,NA,NA,NA,12.9,15.7,14.8
ACT,2015,WESTCHESTER ACADEMY FOR INTERNATIO,harris,HOUSTON,NA,NA,NA,22.3,23.2,23
ACT,2015,WESTERN HILLS,tarrant,FORT WORTH,NA,NA,NA,17.3,18.9,18.8
ACT,2015,WESTFIELD,harris,HOUSTON,NA,NA,NA,16.6,18.6,18
ACT,2015,WESTLAKE,travis,AUSTIN,NA,NA,NA,26.1,25.8,26.4
ACT,2015,WESTLAKE ACADEMY,tarrant,FORT WORTH,NA,NA,NA,26.4,24.6,25.7
ACT,2015,WESTSIDE,harris,HOUSTON,NA,NA,NA,20.7,21.6,22
ACT,2015,WESTWOOD,anderson,KILGORE,NA,NA,NA,18.6,20.2,19.5
ACT,2015,WESTWOOD,williamson,AUSTIN,NA,NA,NA,26,26.4,26.7
ACT,2015,WH FORD,hunt,RICHARDSON,NA,NA,NA,18.6,20.6,20.2
ACT,2015,WHARTON,wharton,VICTORIA,NA,NA,NA,16.1,18.5,17.7
ACT,2015,WHEATLEY,harris,HOUSTON,NA,NA,NA,11.6,14.8,13.8
ACT,2015,WHEELER SCHOOL,wheeler,AMARILLO,NA,NA,NA,16.8,19.1,18.7
ACT,2015,WHITE DEER,carson,AMARILLO,NA,NA,NA,18.8,19.8,19.9
ACT,2015,WHITE OAK,gregg,KILGORE,NA,NA,NA,21.1,21.8,21.9
ACT,2015,WHITEFACE,cochran,LUBBOCK,NA,NA,NA,19.7,21.3,21
ACT,2015,WHITEHOUSE,smith,KILGORE,NA,NA,NA,21.7,22.3,22.6
ACT,2015,WHITESBORO,grayson,RICHARDSON,NA,NA,NA,22,23.1,22.5
ACT,2015,WHITEWRIGHT,grayson,RICHARDSON,NA,NA,NA,20.4,22.1,22.1
ACT,2015,WHITHARRAL SCHOOL,hockley,LUBBOCK,NA,NA,NA,20,20.9,21.4
ACT,2015,WHITNEY,hill,WACO,NA,NA,NA,21.3,22.8,22.6
ACT,2015,WICHITA FALLS,wichita,WICHITA FALLS,19,NA,NA,18,19.6,19.2
ACT,2015,WILLIAM B TRAVIS,fort bend,HOUSTON,NA,NA,NA,19.5,20.8,20.9
ACT,2015,WILLIAMS HOUSE,bell,WACO,NA,NA,NA,NA,NA,NA
ACT,2015,WILLIS,montgomery,HUNTSVILLE,20,NA,NA,17.5,19.5,19.3
ACT,2015,WILLOWRIDGE,fort bend,HOUSTON,NA,NA,NA,14.7,16.7,16.3
ACT,2015,WILLS POINT,van zandt,RICHARDSON,NA,22,NA,20.7,21.7,21.5
ACT,2015,WILMER-HUTCHINS,dallas,RICHARDSON,NA,NA,NA,13,15.8,15.2
ACT,2015,WIMBERLEY,hays,AUSTIN,NA,NA,NA,23,23,23.5
ACT,2015,WINDFERN HIGH SCHOOL,harris,HOUSTON,NA,22,NA,21.3,22.7,22.7
ACT,2015,WINDTHORST,archer,WICHITA FALLS,NA,NA,NA,20.9,21.4,21.3
ACT,2015,WINFREE ACADEMY CHARTER SCHOOL - G,dallas,RICHARDSON,NA,NA,NA,NA,NA,NA
ACT,2015,WINFREE ACADEMY CHARTER SCHOOL (RI,dallas,RICHARDSON,22,26,NA,25.3,23.3,24.3
ACT,2015,WINK,winkler,MIDLAND,NA,19,NA,18.2,19.8,19.2
ACT,2015,WINNSBORO,wood,KILGORE,NA,NA,NA,20.8,21.8,21.7
ACT,2015,WINONA,smith,KILGORE,NA,NA,NA,22.1,23,22.6
ACT,2015,WINTERS,runnels,SAN ANGELO,NA,NA,NA,18,19.4,19.3
ACT,2015,WODEN,nacogdoches,KILGORE,NA,21,NA,19.1,20.2,20.2
ACT,2015,WOLFE CITY,hunt,RICHARDSON,NA,NA,NA,19.9,20.8,20.9
ACT,2015,WOODROW WILSON,dallas,RICHARDSON,NA,NA,NA,16.4,18.7,18.2
ACT,2015,WOODSBORO,refugio,VICTORIA,NA,NA,NA,18.7,20,19.6
ACT,2015,WOODVILLE,tyler,BEAUMONT,NA,NA,NA,17,19,18.8
ACT,2015,WORTHAM,freestone,WACO,20,NA,NA,16.9,19.6,19
ACT,2015,WORTHING,harris,HOUSTON,NA,NA,NA,11.4,16.2,14.3
ACT,2015,WYLIE,collin,RICHARDSON,NA,NA,NA,21.2,22.6,22.2
ACT,2015,WYLIE,taylor,ABILENE,NA,NA,NA,23.2,23.8,24.2
ACT,2015,WYLIE EAST,collin,RICHARDSON,NA,NA,NA,20.1,21.9,21.6
ACT,2015,X I T SECONDARY SCHOOL,dallam,AMARILLO,NA,NA,NA,NA,NA,NA
ACT,2015,YANTIS SCHOOL,wood,KILGORE,NA,NA,NA,19.2,19,19.2
ACT,2015,YATES,harris,HOUSTON,NA,NA,NA,12.8,13.8,14.1
ACT,2015,YES PREP - EAST END,harris,HOUSTON,NA,NA,NA,19.4,20.4,20.6
ACT,2015,YES PREP - GULFTON,harris,HOUSTON,20,NA,NA,16.4,19.7,18.6
ACT,2015,YES PREP - NORTH CENTRAL,harris,HOUSTON,NA,NA,NA,17,17.9,18.1
ACT,2015,YES PREP - SOUTHEAST,harris,HOUSTON,NA,NA,NA,18.9,19.3,19.8
ACT,2015,YES PREP - SOUTHWEST,harris,HOUSTON,NA,NA,NA,19.8,21.2,20.5
ACT,2015,YES PREP NORTH FOREST,harris,HOUSTON,NA,NA,NA,16.3,18.2,18
ACT,2015,YOAKUM,dewitt,VICTORIA,NA,NA,NA,20.1,20.8,20.4
ACT,2015,YORKTOWN,dewitt,VICTORIA,NA,NA,NA,18.2,19.8,19.6
ACT,2015,YOUNG WOMEN'S COLLEGE PREP ACADEMY,harris,HOUSTON,NA,NA,NA,15.7,16.8,17.1
ACT,2015,YOUNG WOMEN'S LEADERSHIP ACADEMY,bexar,SAN ANTONIO,NA,NA,NA,18.9,20.5,20
ACT,2015,YSLETA,el paso,EL PASO,NA,NA,NA,12.8,14.8,14.9
ACT,2015,ZAPATA,zapata,EDINBURG,NA,NA,NA,14.9,17.1,16.7
ACT,2015,ZAVALLA,angelina,KILGORE,NA,NA,NA,NA,NA,NA
ACT,2015,ZEPHYR SCHOOL,brown,SAN ANGELO,NA,NA,NA,18.1,20,19.5
SAT,2011,A & M CONS,brazos,HUNTSVILLE,573,NA,522,NA,NA,1107
SAT,2011,A C JONES,bee,CORPUS CHRISTI,510,NA,477,NA,NA,989
SAT,2011,A J MOORE ACAD,mclennan,WACO,447,NA,420,NA,NA,869
SAT,2011,A MACEO SMITH HIGH SCHOOL,dallas,RICHARDSON,387,NA,345,NA,NA,749
SAT,2011,A+ ACADEMY,dallas,RICHARDSON,424,NA,373,NA,NA,805
SAT,2011,ABBOTT SCHOOL,hill,WACO,558,NA,488,NA,NA,1045
SAT,2011,ABERNATHY,hale,LUBBOCK,484,NA,423,NA,NA,927
SAT,2011,ABILENE,taylor,ABILENE,490,NA,451,NA,NA,967
SAT,2011,ACADEMY,bell,WACO,544,NA,474,NA,NA,1040
SAT,2011,ACADEMY HIGH SCHOOL,hays,AUSTIN,462,NA,460,NA,NA,940
SAT,2011,ACADEMY OF CAREERS AND TECHNOLOGIE,bexar,SAN ANTONIO,395,NA,343,NA,NA,793
SAT,2011,ACADEMY OF CREATIVE ED,bexar,SAN ANTONIO,484,NA,469,NA,NA,1003
SAT,2011,ACHIEVE EARLY COLLEGE,hidalgo,EDINBURG,NA,NA,NA,NA,NA,NA
SAT,2011,ADVANCED VIRTUAL ACADEMY AT SCARBO,harris,HOUSTON,NA,NA,NA,NA,NA,NA
SAT,2011,ADVANTAGE ACADEMY,dallas,RICHARDSON,460,NA,406,NA,NA,884
SAT,2011,AGUA DULCE,nueces,CORPUS CHRISTI,513,NA,413,NA,NA,957
SAT,2011,AKINS,travis,AUSTIN,456,NA,411,NA,NA,885
SAT,2011,ALAMO HEIGHTS,bexar,SAN ANTONIO,560,NA,539,NA,NA,1107
SAT,2011,ALBA-GOLDEN,wood,KILGORE,503,NA,451,NA,NA,963
SAT,2011,ALBANY JR-SR,shackelford,ABILENE,514,NA,457,NA,NA,989
SAT,2011,ALDINE,harris,HOUSTON,448,NA,401,NA,NA,871
SAT,2011,ALEDO HIGH SCHOOL,parker,FORT WORTH,564,NA,513,NA,NA,1108
SAT,2011,ALICE,jim wells,CORPUS CHRISTI,531,NA,517,NA,NA,1066
SAT,2011,ALLEN,collin,RICHARDSON,565,NA,507,NA,NA,1096
SAT,2011,ALLISON STEELE ENHANCED LEARNING C,guadalupe,AUSTIN,NA,NA,NA,NA,NA,NA
SAT,2011,ALPHA,montgomery,HUNTSVILLE,NA,NA,NA,NA,NA,NA
SAT,2011,ALPHA ACADEMY,bexar,SAN ANTONIO,397,NA,359,NA,NA,784
SAT,2011,ALPHA CHARTER SCHOOL,dallas,RICHARDSON,NA,NA,NA,NA,NA,NA
SAT,2011,ALPINE,brewster,MIDLAND,484,NA,455,NA,NA,968
SAT,2011,ALTER ED CTR,tarrant,FORT WORTH,NA,NA,NA,NA,NA,NA
SAT,2011,ALTERNATIVE LEARNING CENTER,kaufman,RICHARDSON,NA,NA,NA,NA,NA,NA
SAT,2011,ALTO,cherokee,KILGORE,493,NA,397,NA,NA,910
SAT,2011,ALVARADO,johnson,FORT WORTH,473,NA,433,NA,NA,932
SAT,2011,ALVIN HIGH SCHOOL,brazoria,HOUSTON,510,NA,456,NA,NA,982
SAT,2011,ALVORD,wise,FORT WORTH,533,NA,472,NA,NA,1017
SAT,2011,AMARILLO,potter,AMARILLO,528,NA,484,NA,NA,1043
SAT,2011,AMARILLO AREA CTR FOR ADVANCED LRN,potter,AMARILLO,NA,NA,NA,NA,NA,NA
SAT,2011,AMERICAN YOUTHWORKS CHARTER SCHOOL,travis,AUSTIN,431,NA,348,NA,NA,867
SAT,2011,AMERICAS,el paso,EL PASO,449,NA,425,NA,NA,876
SAT,2011,AMHERST SCHOOL,lamb,LUBBOCK,458,NA,453,NA,NA,937
SAT,2011,ANAHUAC,chambers,HOUSTON,479,NA,408,NA,NA,929
SAT,2011,ANDERSON,travis,AUSTIN,590,NA,532,NA,NA,1138
SAT,2011,ANDERSON-SHIRO JR/SR,grimes,HUNTSVILLE,493,NA,457,NA,NA,970
SAT,2011,ANDRESS,el paso,EL PASO,427,NA,395,NA,NA,818
SAT,2011,ANDREWS,andrews,MIDLAND,491,NA,445,NA,NA,944
SAT,2011,ANDY DEKANEY,harris,HOUSTON,420,NA,395,NA,NA,824
SAT,2011,ANGLETON,brazoria,HOUSTON,501,NA,444,NA,NA,967
SAT,2011,ANNA,collin,RICHARDSON,478,NA,468,NA,NA,953
SAT,2011,ANSON,jones,ABILENE,483,NA,425,NA,NA,926
SAT,2011,ANTHONY,el paso,EL PASO,413,NA,478,NA,NA,883
SAT,2011,ANTON,hockley,LUBBOCK,452,NA,420,NA,NA,924
SAT,2011,APPLE SPRINGS,trinity,HUNTSVILLE,451,NA,405,NA,NA,866
SAT,2011,AQUILLA SCHOOL,hill,WACO,443,NA,424,NA,NA,904
SAT,2011,ARANSAS PASS,san patricio count,CORPUS CHRISTI,465,NA,434,NA,NA,920
SAT,2011,ARCHER CITY,archer,WICHITA FALLS,536,NA,473,NA,NA,1025
SAT,2011,ARGYLE,denton,FORT WORTH,567,NA,509,NA,NA,1097
SAT,2011,ARLINGTON,tarrant,FORT WORTH,510,NA,486,NA,NA,1011
SAT,2011,ARLINGTON HEIGHTS,tarrant,FORT WORTH,491,NA,462,NA,NA,960
SAT,2011,ARP,smith,KILGORE,490,NA,470,NA,NA,956
SAT,2011,ARTHUR MILLER CAREER CENTER,harris,HOUSTON,NA,NA,NA,NA,NA,NA
SAT,2011,ASSETS,brazoria,HOUSTON,394,NA,336,NA,NA,750
SAT,2011,ATASCOCITA,harris,HOUSTON,502,NA,459,NA,NA,980
SAT,2011,ATHENS,henderson,KILGORE,483,NA,453,NA,NA,958
SAT,2011,ATLANTA,cass,MT PLEASANT,638,NA,563,NA,NA,1225
SAT,2011,AUBREY,denton,FORT WORTH,531,NA,490,NA,NA,1032
SAT,2011,AUSTIN,el paso,EL PASO,451,NA,407,NA,NA,876
SAT,2011,AUSTIN,harris,HOUSTON,421,NA,372,NA,NA,793
SAT,2011,AUSTIN,travis,AUSTIN,543,NA,503,NA,NA,1066
SAT,2011,AUSTIN CAN ACADEMY CHARTER SCHOOL,travis,AUSTIN,337,NA,327,NA,NA,640
SAT,2011,AUSTWELL-TIVOLI,refugio,VICTORIA,490,NA,466,NA,NA,940
SAT,2011,AVALON SCHOOL,ellis,RICHARDSON,451,NA,421,NA,NA,876
SAT,2011,AVERY,red river,MT PLEASANT,533,NA,483,NA,NA,1065
SAT,2011,AXTELL,mclennan,WACO,532,NA,522,NA,NA,1059
SAT,2011,AZLE,tarrant,FORT WORTH,502,NA,466,NA,NA,987
SAT,2011,B F TERRY,fort bend,HOUSTON,486,NA,458,NA,NA,964
SAT,2011,BAIRD,callahan,ABILENE,NA,NA,NA,NA,NA,NA
SAT,2011,BALL,galveston,HOUSTON,479,NA,435,NA,NA,936
SAT,2011,BALLINGER,runnels,SAN ANGELO,573,NA,533,NA,NA,1120
SAT,2011,BALMORHEA SCHOOL,reeves,MIDLAND,433,NA,418,NA,NA,849
SAT,2011,BANDERA,bandera,SAN ANTONIO,524,NA,469,NA,NA,1013
SAT,2011,BANGS,brown,SAN ANGELO,473,NA,450,NA,NA,943
SAT,2011,BANQUETE,nueces,CORPUS CHRISTI,563,NA,485,NA,NA,1075
SAT,2011,BARBARA CARDWELL CAREER PREPARATOR,dallas,RICHARDSON,352,NA,343,NA,NA,663
SAT,2011,BARBARA JORDAN,harris,HOUSTON,412,NA,396,NA,NA,809
SAT,2011,BARBERS HILL,chambers,HOUSTON,531,NA,479,NA,NA,1029
SAT,2011,BARTLETT SCHOOLS,bell,AUSTIN,342,NA,322,NA,NA,671
SAT,2011,BASTROP,bastrop,AUSTIN,475,NA,449,NA,NA,942
SAT,2011,BAY CITY,matagorda,VICTORIA,472,NA,422,NA,NA,909
SAT,2011,BEL AIR,el paso,EL PASO,411,NA,395,NA,NA,810
SAT,2011,BELL,tarrant,FORT WORTH,528,NA,492,NA,NA,1038
SAT,2011,BELLAIRE,harris,HOUSTON,583,NA,551,NA,NA,1131
SAT,2011,BELLEVUE SCHOOL,clay,WICHITA FALLS,463,NA,423,NA,NA,925
SAT,2011,BELLS,grayson,RICHARDSON,491,NA,446,NA,NA,955
SAT,2011,BELLVILLE,austin,HUNTSVILLE,524,NA,467,NA,NA,1015
SAT,2011,BELTON,bell,WACO,522,NA,463,NA,NA,1020
SAT,2011,BEN BOLT-PAL BLANCO,jim wells,CORPUS CHRISTI,473,NA,433,NA,NA,900
SAT,2011,BENJI'S SPECIAL EDUCATIONAL ACADEM,harris,HOUSTON,NA,NA,NA,NA,NA,NA
SAT,2011,BERKNER,dallas,RICHARDSON,521,NA,452,NA,NA,993
SAT,2011,BIG SANDY,upshur,KILGORE,486,NA,460,NA,NA,945
SAT,2011,BIG SANDY SCHOOL,polk,HUNTSVILLE,449,NA,423,NA,NA,877
SAT,2011,BIG SPRING,howard,MIDLAND,479,NA,483,NA,NA,975
SAT,2011,BIG SPRINGS CHARTER SCHOOL,real,SAN ANTONIO,NA,NA,NA,NA,NA,NA
SAT,2011,BIRDVILLE HIGH SCHOOL,tarrant,FORT WORTH,529,NA,489,NA,NA,1035
SAT,2011,BISHOP,nueces,CORPUS CHRISTI,469,NA,436,NA,NA,938
SAT,2011,BLACKWELL SCHOOL,nolan,ABILENE,NA,NA,NA,NA,NA,NA
SAT,2011,BLANCO,blanco,AUSTIN,502,NA,471,NA,NA,994
SAT,2011,BLAND,hunt,RICHARDSON,473,NA,451,NA,NA,921
SAT,2011,BLOOMBURG,cass,MT PLEASANT,NA,NA,NA,NA,NA,NA
SAT,2011,BLOOMING GROVE,navarro,WACO,480,NA,434,NA,NA,924
SAT,2011,BLOOMINGTON,victoria,VICTORIA,496,NA,433,NA,NA,933
SAT,2011,BLUE RIDGE,collin,RICHARDSON,561,NA,480,NA,NA,1046
SAT,2011,BLUM,hill,WACO,498,NA,480,NA,NA,985
SAT,2011,BOB HOPE SCHOOL,jefferson,BEAUMONT,335,NA,320,NA,NA,648
SAT,2011,BOERNE,kendall,SAN ANTONIO,531,NA,499,NA,NA,1038
SAT,2011,BOERNE - SAMUEL V CHAMPION,kendall,SAN ANTONIO,546,NA,519,NA,NA,1083
SAT,2011,BOLES,hunt,RICHARDSON,504,NA,475,NA,NA,981
SAT,2011,BOLING,wharton,VICTORIA,486,NA,433,NA,NA,929
SAT,2011,BONHAM,fannin,RICHARDSON,501,NA,464,NA,NA,997
SAT,2011,BOOKER T WASHINGTON SPVA MAGNET,dallas,RICHARDSON,508,NA,528,NA,NA,1036
SAT,2011,BORDEN COUNTY SCHOOL,borden,LUBBOCK,NA,NA,NA,NA,NA,NA
SAT,2011,BORGER,hutchinson,AMARILLO,487,NA,452,NA,NA,965
SAT,2011,BOSQUEVILLE SCHOOL SECONDARY,mclennan,WACO,493,NA,412,NA,NA,933
SAT,2011,BOSWELL,tarrant,FORT WORTH,523,NA,475,NA,NA,1021
SAT,2011,BOWIE,el paso,EL PASO,436,NA,395,NA,NA,826
SAT,2011,BOWIE,montague,WICHITA FALLS,489,NA,457,NA,NA,970
SAT,2011,BOWIE,tarrant,FORT WORTH,474,NA,435,NA,NA,915
SAT,2011,BOWIE,travis,AUSTIN,572,NA,525,NA,NA,1107
SAT,2011,BOYD,wise,FORT WORTH,513,NA,444,NA,NA,992
SAT,2011,BOYS RANCH,oldham,AMARILLO,445,NA,375,NA,NA,810
SAT,2011,BRACKENRIDGE,bexar,SAN ANTONIO,435,NA,400,NA,NA,845
SAT,2011,BRACKETT,kinney,SAN ANTONIO,500,NA,454,NA,NA,959
SAT,2011,BRADY,mcculloch,SAN ANGELO,564,NA,510,NA,NA,1100
SAT,2011,BRANDEIS,bexar,SAN ANTONIO,508,NA,475,NA,NA,994
SAT,2011,BRAZOS,austin,HUNTSVILLE,499,NA,424,NA,NA,946
SAT,2011,BRAZOS RIVER CHARTER SCHOOL,somervell,FORT WORTH,447,NA,407,NA,NA,932
SAT,2011,BRAZOSPORT,brazoria,HOUSTON,447,NA,401,NA,NA,859
SAT,2011,BRAZOSWOOD,brazoria,HOUSTON,536,NA,498,NA,NA,1053
SAT,2011,BRECKENRIDGE,stephens,ABILENE,529,NA,437,NA,NA,993
SAT,2011,BREMOND,robertson,HUNTSVILLE,464,NA,407,NA,NA,913
SAT,2011,BRENHAM,washington,HUNTSVILLE,508,NA,477,NA,NA,998
SAT,2011,BRENNAN,bexar,SAN ANTONIO,NA,NA,NA,NA,NA,NA
SAT,2011,BREWER,tarrant,FORT WORTH,493,NA,450,NA,NA,967
SAT,2011,BRIDGE CITY,orange,BEAUMONT,479,NA,430,NA,NA,927
SAT,2011,BRIDGEPORT,wise,FORT WORTH,501,NA,449,NA,NA,964
SAT,2011,BRIGHT IDEAS CHARTER,wichita,WICHITA FALLS,472,NA,440,NA,NA,932
SAT,2011,BROCK,parker,FORT WORTH,550,NA,528,NA,NA,1068
SAT,2011,BROOKELAND,jasper,BEAUMONT,537,NA,450,NA,NA,1057
SAT,2011,BROOKS ACADEMY OF SCIENCE AND ENGI,bexar,SAN ANTONIO,500,NA,479,NA,NA,979
SAT,2011,BROWNFIELD,terry,LUBBOCK,429,NA,400,NA,NA,856
SAT,2011,BROWNSBORO,henderson,KILGORE,472,NA,444,NA,NA,933
SAT,2011,BROWNWOOD,brown,SAN ANGELO,501,NA,458,NA,NA,984
SAT,2011,BROWNWOOD ACCELERATED,brown,SAN ANGELO,NA,NA,NA,NA,NA,NA
SAT,2011,BRUCEVILLE-EDDY,mclennan,WACO,488,NA,463,NA,NA,961
SAT,2011,BRUNI,webb,EDINBURG,488,NA,433,NA,NA,914
SAT,2011,BRYAN,brazos,HUNTSVILLE,498,NA,450,NA,NA,955
SAT,2011,BRYAN ADAMS HIGH SCHOOL,dallas,RICHARDSON,433,NA,396,NA,NA,834
SAT,2011,BRYAN COLLEGIATE,brazos,HUNTSVILLE,498,NA,450,NA,NA,961
SAT,2011,BRYSON SCHOOL,jack,WICHITA FALLS,NA,NA,NA,NA,NA,NA
SAT,2011,BUCKHOLTS SCHOOL,milam,HUNTSVILLE,NA,NA,NA,NA,NA,NA
SAT,2011,BUENA VISTA SCHOOL,pecos,MIDLAND,490,NA,370,NA,NA,900
SAT,2011,BUFFALO,leon,HUNTSVILLE,477,NA,405,NA,NA,903
SAT,2011,BULLARD,smith,KILGORE,494,NA,448,NA,NA,972
SAT,2011,BUNA,jasper,BEAUMONT,487,NA,453,NA,NA,957
SAT,2011,BURBANK,bexar,SAN ANTONIO,449,NA,411,NA,NA,862
SAT,2011,BURGES,el paso,EL PASO,511,NA,467,NA,NA,976
SAT,2011,BURKBURNETT,wichita,WICHITA FALLS,526,NA,473,NA,NA,1025
SAT,2011,BURKEVILLE,newton,BEAUMONT,528,NA,488,NA,NA,1023
SAT,2011,BURLESON,johnson,FORT WORTH,509,NA,460,NA,NA,999
SAT,2011,BURNET,burnet,AUSTIN,488,NA,455,NA,NA,958
SAT,2011,BURTON,washington,HUNTSVILLE,423,NA,394,NA,NA,818
SAT,2011,BUSHLAND,potter,AMARILLO,505,NA,484,NA,NA,988
SAT,2011,BYERS SCHOOL,clay,WICHITA FALLS,NA,NA,NA,NA,NA,NA
SAT,2011,BYNUM SCHOOL,hill,WACO,523,NA,460,NA,NA,1018
SAT,2011,BYRON NELSON,denton,FORT WORTH,377,NA,393,NA,NA,767
SAT,2011,BYRON P STEELE II,guadalupe,AUSTIN,498,NA,453,NA,NA,976
SAT,2011,C C WINN HIGH SCHOOL,maverick,SAN ANTONIO,432,NA,398,NA,NA,832
SAT,2011,C E ELLISON,bell,WACO,468,NA,440,NA,NA,924
SAT,2011,C E KING,harris,HOUSTON,441,NA,398,NA,NA,844
SAT,2011,CADDO MILLS,hunt,RICHARDSON,532,NA,485,NA,NA,1030
SAT,2011,CALALLEN,nueces,CORPUS CHRISTI,473,NA,449,NA,NA,932
SAT,2011,CALDWELL,burleson,HUNTSVILLE,491,NA,465,NA,NA,959
SAT,2011,CALHOUN,calhoun,VICTORIA,518,NA,473,NA,NA,999
SAT,2011,CALLISBURG,cooke,FORT WORTH,478,NA,425,NA,NA,914
SAT,2011,CALVIN NELMS HIGH SCHOOL,harris,HOUSTON,498,NA,493,NA,NA,1e3
SAT,2011,CAMERON YOE HIGH SCHOOL,milam,HUNTSVILLE,462,NA,428,NA,NA,898
SAT,2011,CANADIAN,hemphill,AMARILLO,NA,NA,NA,NA,NA,NA
SAT,2011,CANEY CREEK,montgomery,HUNTSVILLE,500,NA,442,NA,NA,962
SAT,2011,CANTON,van zandt,RICHARDSON,523,NA,483,NA,NA,1030
SAT,2011,CANUTILLO,el paso,EL PASO,432,NA,396,NA,NA,833
SAT,2011,CANYON,comal,AUSTIN,507,NA,449,NA,NA,983
SAT,2011,CANYON,randall,AMARILLO,526,NA,500,NA,NA,1051
SAT,2011,CANYON LAKE,comal,AUSTIN,504,NA,451,NA,NA,986
SAT,2011,CAPROCK,potter,AMARILLO,454,NA,393,NA,NA,867
SAT,2011,CARL WUNSCHE SR,harris,HOUSTON,469,NA,440,NA,NA,922
SAT,2011,CARLISLE SCHOOL,rusk,KILGORE,459,NA,427,NA,NA,870
SAT,2011,CARNEGIE VANGUARD,harris,HOUSTON,624,NA,612,NA,NA,1237
SAT,2011,CARRIZO SPRINGS,dimmit,SAN ANTONIO,441,NA,404,NA,NA,858
SAT,2011,CARROLL,nueces,CORPUS CHRISTI,483,NA,460,NA,NA,954
SAT,2011,CARROLL SENIOR,tarrant,FORT WORTH,589,NA,546,NA,NA,1155
SAT,2011,CARTER-RIVERSIDE,tarrant,FORT WORTH,422,NA,393,NA,NA,818
SAT,2011,CARTHAGE,panola,KILGORE,527,NA,496,NA,NA,1061
SAT,2011,CARVER H S FOR APPLIED TECH/ENGINE,harris,HOUSTON,473,NA,432,NA,NA,923
SAT,2011,CASTLEBERRY,tarrant,FORT WORTH,467,NA,425,NA,NA,915
SAT,2011,CAYUGA,anderson,KILGORE,491,NA,444,NA,NA,958
SAT,2011,CEDAR HILL COLLEGIATE,dallas,RICHARDSON,NA,NA,NA,NA,NA,NA
SAT,2011,CEDAR HILL HIGH SCHOOL,dallas,RICHARDSON,439,NA,419,NA,NA,873
SAT,2011,CEDAR PARK,williamson,AUSTIN,571,NA,521,NA,NA,1114
SAT,2011,CELESTE,hunt,RICHARDSON,NA,NA,NA,NA,NA,NA
SAT,2011,CELINA,collin,RICHARDSON,525,NA,492,NA,NA,1030
SAT,2011,CENTENNIAL HIGH SCHOOL,collin,RICHARDSON,556,NA,508,NA,NA,1085
SAT,2011,CENTER,shelby,KILGORE,467,NA,439,NA,NA,887
SAT,2011,CENTER FOR ALTERNATIVE LEARNING,brazos,HUNTSVILLE,NA,NA,NA,NA,NA,NA
SAT,2011,CENTER POINT,kerr,SAN ANTONIO,454,NA,463,NA,NA,928
SAT,2011,CENTERVILLE,trinity,HUNTSVILLE,NA,NA,NA,NA,NA,NA
SAT,2011,CENTERVILLE JR-SR,leon,HUNTSVILLE,512,NA,444,NA,NA,961
SAT,2011,CENTRAL,angelina,KILGORE,476,NA,425,NA,NA,927
SAT,2011,CENTRAL,tarrant,FORT WORTH,528,NA,485,NA,NA,1039
SAT,2011,CENTRAL,tom green,SAN ANGELO,513,NA,463,NA,NA,1004
SAT,2011,CENTRAL HEIGHTS,nacogdoches,KILGORE,499,NA,470,NA,NA,1002
SAT,2011,CENTRAL SENIOR,jefferson,BEAUMONT,412,NA,391,NA,NA,801
SAT,2011,CHALLENGE EARLY COLLEGE,harris,HOUSTON,501,NA,491,NA,NA,1002
SAT,2011,CHANNELVIEW,harris,HOUSTON,463,NA,424,NA,NA,898
SAT,2011,CHAPEL HILL,smith,KILGORE,468,NA,421,NA,NA,897
SAT,2011,CHAPEL HILL,titus,MT PLEASANT,514,NA,530,NA,NA,1055
SAT,2011,CHAPIN,el paso,EL PASO,492,NA,459,NA,NA,954
SAT,2011,CHARLOTTE,atascosa,SAN ANTONIO,412,NA,362,NA,NA,785
SAT,2011,CHAVEZ,harris,HOUSTON,432,NA,388,NA,NA,831
SAT,2011,CHEROKEE SCHOOL,san saba,SAN ANGELO,NA,NA,NA,NA,NA,NA
SAT,2011,CHESTER,tyler,BEAUMONT,497,NA,480,NA,NA,973
SAT,2011,CHICO,wise,FORT WORTH,442,NA,427,NA,NA,872
SAT,2011,CHILDRESS,childress,AMARILLO,NA,NA,NA,NA,NA,NA
SAT,2011,CHILLICOTHE,hardeman,WICHITA FALLS,NA,NA,NA,NA,NA,NA
SAT,2011,CHILTON SCHOOL,falls,WACO,NA,NA,NA,NA,NA,NA
SAT,2011,CHINA SPRING,mclennan,WACO,553,NA,516,NA,NA,1077
SAT,2011,CHIP RICHARTE,williamson,AUSTIN,494,NA,479,NA,NA,976
